CreatedDateYear,CreatedDateMonth,Borough,ComplaintType,requests
2011,05,MANHATTAN,Street Light Condition,1340
2011,05,STATEN ISLAND,Blocked Driveway,129
2011,05,Unspecified,Water System,1
2011,05,BRONX,Water System,591
2011,05,BROOKLYN,General Construction/Plumbing,1440
2011,05,QUEENS,Blocked Driveway,1574
2011,05,STATEN ISLAND,Traffic Signal Condition,206
2011,05,STATEN ISLAND,Water System,344
2011,05,QUEENS,Water System,1054
2011,05,STATEN ISLAND,Street Condition,1118
2011,05,BROOKLYN,Street Light Condition,2281
2011,05,BRONX,Blocked Driveway,614
2011,05,BRONX,Street Light Condition,2123
2011,05,MANHATTAN,Traffic Signal Condition,924
2011,05,Unspecified,Traffic Signal Condition,58
2011,05,BRONX,Noise - Residential,2501
2011,05,BRONX,Street Condition,1084
2011,05,QUEENS,Traffic Signal Condition,946
2011,05,QUEENS,Noise - Residential,2195
2011,05,BROOKLYN,Water System,934
2011,05,MANHATTAN,Street Condition,2072
2011,05,MANHATTAN,General Construction/Plumbing,485
2011,05,MANHATTAN,Blocked Driveway,164
2011,05,MANHATTAN,Noise - Residential,2168
2011,05,BRONX,Traffic Signal Condition,449
2011,05,BROOKLYN,Noise - Residential,3359
2011,05,BRONX,General Construction/Plumbing,360
2011,05,BROOKLYN,Street Condition,2716
2011,05,STATEN ISLAND,General Construction/Plumbing,220
2011,05,QUEENS,General Construction/Plumbing,1051
2011,05,STATEN ISLAND,Street Light Condition,471
2011,05,STATEN ISLAND,Noise - Residential,320
2011,05,Unspecified,Street Light Condition,149
2011,05,BROOKLYN,Traffic Signal Condition,974
2011,05,BROOKLYN,Blocked Driveway,1507
2011,05,QUEENS,Street Light Condition,2511
2011,05,MANHATTAN,Water System,796
2011,05,QUEENS,Street Condition,2914
2011,06,MANHATTAN,General Construction/Plumbing,486
2011,06,BROOKLYN,Noise - Residential,2939
2011,06,BRONX,Blocked Driveway,600
2011,06,STATEN ISLAND,Street Condition,897
2011,06,BRONX,Noise - Residential,2089
2011,06,QUEENS,General Construction/Plumbing,954
2011,06,Unspecified,Water System,1
2011,06,STATEN ISLAND,Water System,364
2011,06,Unspecified,Street Light Condition,178
2011,06,QUEENS,Street Light Condition,2547
2011,06,STATEN ISLAND,Blocked Driveway,131
2011,06,STATEN ISLAND,Street Light Condition,487
2011,06,Unspecified,Traffic Signal Condition,43
2011,06,MANHATTAN,Noise - Residential,1607
2011,06,STATEN ISLAND,General Construction/Plumbing,243
2011,06,BROOKLYN,Street Condition,2044
2011,06,BRONX,Street Condition,869
2011,06,BROOKLYN,Water System,1428
2011,06,QUEENS,Noise - Residential,2091
2011,06,QUEENS,Traffic Signal Condition,643
2011,06,QUEENS,Street Condition,2169
2011,06,MANHATTAN,Street Light Condition,1405
2011,06,STATEN ISLAND,Noise - Residential,310
2011,06,BRONX,Traffic Signal Condition,388
2011,06,BROOKLYN,General Construction/Plumbing,1564
2011,06,QUEENS,Water System,1630
2011,06,MANHATTAN,Blocked Driveway,105
2011,06,BRONX,Water System,1460
2011,06,STATEN ISLAND,Traffic Signal Condition,161
2011,06,BROOKLYN,Blocked Driveway,1470
2011,06,BROOKLYN,Street Light Condition,2249
2011,06,MANHATTAN,Street Condition,1452
2011,06,BROOKLYN,Traffic Signal Condition,762
2011,06,BRONX,Street Light Condition,1962
2011,06,MANHATTAN,Traffic Signal Condition,880
2011,06,BRONX,General Construction/Plumbing,474
2011,06,QUEENS,Blocked Driveway,1639
2011,06,MANHATTAN,Water System,1157
2011,07,Unspecified,Traffic Signal Condition,48
2011,07,STATEN ISLAND,Street Light Condition,462
2011,07,QUEENS,Noise - Residential,2100
2011,07,BRONX,Blocked Driveway,593
2011,07,BROOKLYN,Street Condition,1819
2011,07,BROOKLYN,Street Light Condition,2055
2011,07,MANHATTAN,Street Light Condition,908
2011,07,BRONX,Noise - Residential,1985
2011,07,BROOKLYN,Noise - Residential,3020
2011,07,QUEENS,General Construction/Plumbing,852
2011,07,MANHATTAN,Traffic Signal Condition,823
2011,07,QUEENS,Street Light Condition,2226
2011,07,QUEENS,Street Condition,1868
2011,07,STATEN ISLAND,Traffic Signal Condition,188
2011,07,BRONX,Street Light Condition,1726
2011,07,BROOKLYN,Traffic Signal Condition,809
2011,07,STATEN ISLAND,General Construction/Plumbing,174
2011,07,BRONX,Traffic Signal Condition,374
2011,07,MANHATTAN,Street Condition,1224
2011,07,Unspecified,Street Light Condition,139
2011,07,STATEN ISLAND,Blocked Driveway,129
2011,07,STATEN ISLAND,Water System,286
2011,07,QUEENS,Water System,1748
2011,07,MANHATTAN,Blocked Driveway,100
2011,07,BROOKLYN,Water System,2362
2011,07,BROOKLYN,Blocked Driveway,1352
2011,07,BRONX,General Construction/Plumbing,480
2011,07,STATEN ISLAND,Noise - Residential,321
2011,07,STATEN ISLAND,Street Condition,660
2011,07,QUEENS,Blocked Driveway,1515
2011,07,BRONX,Water System,2427
2011,07,BROOKLYN,General Construction/Plumbing,1399
2011,07,MANHATTAN,General Construction/Plumbing,454
2011,07,Unspecified,Water System,60
2011,07,QUEENS,Traffic Signal Condition,981
2011,07,MANHATTAN,Water System,2165
2011,07,MANHATTAN,Noise - Residential,1337
2011,07,BRONX,Street Condition,666
2011,08,MANHATTAN,Street Light Condition,1176
2011,08,MANHATTAN,Blocked Driveway,95
2011,08,QUEENS,Water System,1302
2011,08,BRONX,Noise - Residential,1958
2011,08,MANHATTAN,Water System,862
2011,08,MANHATTAN,Street Condition,1224
2011,08,BRONX,Blocked Driveway,518
2011,08,Unspecified,Traffic Signal Condition,45
2011,08,QUEENS,General Construction/Plumbing,822
2011,08,STATEN ISLAND,Traffic Signal Condition,265
2011,08,BRONX,Water System,1072
2011,08,QUEENS,Street Condition,1952
2011,08,BRONX,General Construction/Plumbing,495
2011,08,BRONX,Street Condition,700
2011,08,BROOKLYN,Noise - Residential,2592
2011,08,STATEN ISLAND,General Construction/Plumbing,235
2011,08,STATEN ISLAND,Noise - Residential,283
2011,08,Unspecified,Street Light Condition,162
2011,08,BROOKLYN,Street Condition,2003
2011,08,BROOKLYN,Traffic Signal Condition,1243
2011,08,BRONX,Traffic Signal Condition,449
2011,08,MANHATTAN,Noise - Residential,1273
2011,08,QUEENS,Street Light Condition,3247
2011,08,MANHATTAN,Traffic Signal Condition,834
2011,08,BROOKLYN,Street Light Condition,2364
2011,08,STATEN ISLAND,Water System,416
2011,08,BRONX,Street Light Condition,1854
2011,08,STATEN ISLAND,Street Light Condition,661
2011,08,Unspecified,Water System,44
2011,08,QUEENS,Noise - Residential,1701
2011,08,MANHATTAN,General Construction/Plumbing,650
2011,08,BROOKLYN,Blocked Driveway,1222
2011,08,QUEENS,Traffic Signal Condition,1350
2011,08,BROOKLYN,General Construction/Plumbing,1693
2011,08,STATEN ISLAND,Blocked Driveway,129
2011,08,STATEN ISLAND,Street Condition,682
2011,08,BROOKLYN,Water System,1412
2011,08,QUEENS,Blocked Driveway,1476
2011,09,MANHATTAN,Blocked Driveway,108
2011,09,QUEENS,Street Light Condition,2850
2011,09,QUEENS,Traffic Signal Condition,1010
2011,09,MANHATTAN,Street Light Condition,1322
2011,09,BRONX,Street Light Condition,1932
2011,09,MANHATTAN,Water System,563
2011,09,BROOKLYN,Blocked Driveway,1595
2011,09,BROOKLYN,Street Light Condition,2282
2011,09,STATEN ISLAND,Blocked Driveway,171
2011,09,QUEENS,Noise - Residential,2159
2011,09,BROOKLYN,Noise - Residential,3232
2011,09,STATEN ISLAND,Traffic Signal Condition,195
2011,09,MANHATTAN,General Construction/Plumbing,480
2011,09,QUEENS,General Construction/Plumbing,673
2011,09,STATEN ISLAND,Street Condition,793
2011,09,BRONX,Noise - Residential,2274
2011,09,MANHATTAN,Street Condition,1041
2011,09,STATEN ISLAND,Street Light Condition,491
2011,09,BROOKLYN,Street Condition,1928
2011,09,QUEENS,Street Condition,1661
2011,09,BROOKLYN,Water System,1088
2011,09,BROOKLYN,Traffic Signal Condition,1001
2011,09,Unspecified,Traffic Signal Condition,28
2011,09,Unspecified,Street Light Condition,178
2011,09,BRONX,Water System,327
2011,09,QUEENS,Water System,1347
2011,09,MANHATTAN,Noise - Residential,1721
2011,09,BRONX,Traffic Signal Condition,456
2011,09,BRONX,General Construction/Plumbing,393
2011,09,STATEN ISLAND,General Construction/Plumbing,173
2011,09,BROOKLYN,General Construction/Plumbing,1173
2011,09,MANHATTAN,Traffic Signal Condition,883
2011,09,BRONX,Blocked Driveway,554
2011,09,STATEN ISLAND,Noise - Residential,299
2011,09,STATEN ISLAND,Water System,410
2011,09,Unspecified,Water System,2
2011,09,BRONX,Street Condition,927
2011,09,QUEENS,Blocked Driveway,1609
2011,10,BRONX,Street Light Condition,1503
2011,10,QUEENS,Noise - Residential,1811
2011,10,QUEENS,Street Condition,1499
2011,10,Unspecified,Street Light Condition,112
2011,10,BRONX,Noise - Residential,2443
2011,10,MANHATTAN,Blocked Driveway,156
2011,10,STATEN ISLAND,Street Light Condition,446
2011,10,QUEENS,Traffic Signal Condition,946
2011,10,STATEN ISLAND,Street Condition,680
2011,10,MANHATTAN,Street Light Condition,1247
2011,10,BRONX,Traffic Signal Condition,449
2011,10,BRONX,Blocked Driveway,623
2011,10,STATEN ISLAND,Noise - Residential,233
2011,10,BROOKLYN,Street Light Condition,2178
2011,10,QUEENS,Street Light Condition,2328
2011,10,BROOKLYN,Blocked Driveway,1588
2011,10,BRONX,Street Condition,749
2011,10,BROOKLYN,Water System,759
2011,10,BROOKLYN,Noise - Residential,2846
2011,10,MANHATTAN,Street Condition,1233
2011,10,Unspecified,Water System,1
2011,10,STATEN ISLAND,Blocked Driveway,150
2011,10,MANHATTAN,Noise - Residential,2262
2011,10,MANHATTAN,General Construction/Plumbing,492
2011,10,STATEN ISLAND,Traffic Signal Condition,173
2011,10,BRONX,General Construction/Plumbing,395
2011,10,Unspecified,Traffic Signal Condition,31
2011,10,QUEENS,General Construction/Plumbing,807
2011,10,MANHATTAN,Traffic Signal Condition,1058
2011,10,BROOKLYN,Traffic Signal Condition,1016
2011,10,STATEN ISLAND,Water System,380
2011,10,BROOKLYN,General Construction/Plumbing,1275
2011,10,QUEENS,Blocked Driveway,1676
2011,10,QUEENS,Water System,1262
2011,10,STATEN ISLAND,General Construction/Plumbing,185
2011,10,BRONX,Water System,365
2011,10,MANHATTAN,Water System,433
2011,10,BROOKLYN,Street Condition,1746
2011,11,QUEENS,Noise - Residential,1458
2011,11,BROOKLYN,General Construction/Plumbing,1215
2011,11,BRONX,Water System,367
2011,11,MANHATTAN,Traffic Signal Condition,1124
2011,11,BRONX,Noise - Residential,2596
2011,11,MANHATTAN,General Construction/Plumbing,509
2011,11,QUEENS,Traffic Signal Condition,882
2011,11,QUEENS,Street Light Condition,2208
2011,11,MANHATTAN,Water System,530
2011,11,QUEENS,Street Condition,1155
2011,11,QUEENS,Water System,1813
2011,11,BROOKLYN,Street Light Condition,2002
2011,11,BRONX,General Construction/Plumbing,309
2011,11,BROOKLYN,Street Condition,1604
2011,11,BROOKLYN,Blocked Driveway,1723
2011,11,MANHATTAN,Noise - Residential,2225
2011,11,STATEN ISLAND,Street Light Condition,400
2011,11,STATEN ISLAND,Street Condition,498
2011,11,MANHATTAN,Street Light Condition,1006
2011,11,BRONX,Street Light Condition,1612
2011,11,BROOKLYN,Noise - Residential,2582
2011,11,STATEN ISLAND,Traffic Signal Condition,124
2011,11,Unspecified,Water System,16
2011,11,MANHATTAN,Blocked Driveway,163
2011,11,STATEN ISLAND,Noise - Residential,188
2011,11,BROOKLYN,Water System,771
2011,11,QUEENS,Blocked Driveway,1866
2011,11,QUEENS,General Construction/Plumbing,661
2011,11,Unspecified,Traffic Signal Condition,33
2011,11,STATEN ISLAND,General Construction/Plumbing,153
2011,11,MANHATTAN,Street Condition,1303
2011,11,BRONX,Street Condition,666
2011,11,STATEN ISLAND,Blocked Driveway,136
2011,11,Unspecified,Street Light Condition,93
2011,11,BROOKLYN,Traffic Signal Condition,1064
2011,11,BRONX,Blocked Driveway,684
2011,11,BRONX,Traffic Signal Condition,427
2011,11,STATEN ISLAND,Water System,483
2011,12,STATEN ISLAND,General Construction/Plumbing,139
2011,12,BROOKLYN,Noise - Residential,2839
2011,12,BRONX,Noise - Residential,2851
2011,12,MANHATTAN,Street Condition,1202
2011,12,QUEENS,Street Light Condition,2375
2011,12,QUEENS,Noise - Residential,1746
2011,12,Unspecified,Traffic Signal Condition,31
2011,12,QUEENS,General Construction/Plumbing,764
2011,12,STATEN ISLAND,Street Condition,631
2011,12,STATEN ISLAND,Blocked Driveway,138
2011,12,BRONX,Street Condition,884
2011,12,MANHATTAN,Blocked Driveway,126
2011,12,MANHATTAN,General Construction/Plumbing,444
2011,12,MANHATTAN,Noise - Residential,2483
2011,12,QUEENS,Blocked Driveway,1886
2011,12,STATEN ISLAND,Street Light Condition,407
2011,12,BROOKLYN,General Construction/Plumbing,1188
2011,12,MANHATTAN,Street Light Condition,1315
2011,12,QUEENS,Water System,952
2011,12,STATEN ISLAND,Noise - Residential,215
2011,12,BROOKLYN,Water System,722
2011,12,MANHATTAN,Water System,406
2011,12,BRONX,Water System,315
2011,12,BRONX,General Construction/Plumbing,309
2011,12,MANHATTAN,Traffic Signal Condition,1106
2011,12,QUEENS,Traffic Signal Condition,906
2011,12,BROOKLYN,Street Condition,1167
2011,12,QUEENS,Street Condition,1257
2011,12,BRONX,Street Light Condition,1759
2011,12,STATEN ISLAND,Traffic Signal Condition,115
2011,12,BROOKLYN,Street Light Condition,2170
2011,12,BROOKLYN,Blocked Driveway,1760
2011,12,STATEN ISLAND,Water System,484
2011,12,BRONX,Traffic Signal Condition,358
2011,12,Unspecified,Water System,16
2011,12,BRONX,Blocked Driveway,672
2011,12,BROOKLYN,Traffic Signal Condition,1188
2011,12,Unspecified,Street Light Condition,95
2012,01,MANHATTAN,Blocked Driveway,134
2012,01,STATEN ISLAND,Water System,378
2012,01,BRONX,Blocked Driveway,620
2012,01,BROOKLYN,Noise - Residential,2797
2012,01,QUEENS,Street Condition,1555
2012,01,STATEN ISLAND,Street Condition,1089
2012,01,BRONX,Traffic Signal Condition,478
2012,01,Unspecified,Street Light Condition,133
2012,01,MANHATTAN,Street Light Condition,1359
2012,01,MANHATTAN,General Construction/Plumbing,435
2012,01,STATEN ISLAND,Street Light Condition,369
2012,01,BRONX,Noise - Residential,2888
2012,01,QUEENS,General Construction/Plumbing,674
2012,01,BROOKLYN,Street Light Condition,1909
2012,01,MANHATTAN,Noise - Residential,2369
2012,01,BROOKLYN,Traffic Signal Condition,1342
2012,01,BRONX,General Construction/Plumbing,307
2012,01,Unspecified,Traffic Signal Condition,46
2012,01,QUEENS,Street Light Condition,2211
2012,01,BROOKLYN,Water System,1039
2012,01,BROOKLYN,Blocked Driveway,1622
2012,01,BRONX,Street Light Condition,1428
2012,01,Unspecified,Water System,16
2012,01,QUEENS,Noise - Residential,1599
2012,01,QUEENS,Blocked Driveway,1654
2012,01,MANHATTAN,Traffic Signal Condition,1297
2012,01,QUEENS,Traffic Signal Condition,1217
2012,01,STATEN ISLAND,Noise - Residential,236
2012,01,STATEN ISLAND,Blocked Driveway,123
2012,01,QUEENS,Water System,1115
2012,01,MANHATTAN,Street Condition,1104
2012,01,BROOKLYN,Street Condition,1372
2012,01,STATEN ISLAND,General Construction/Plumbing,133
2012,01,MANHATTAN,Water System,462
2012,01,STATEN ISLAND,Traffic Signal Condition,186
2012,01,BROOKLYN,General Construction/Plumbing,1039
2012,01,BRONX,Street Condition,1086
2012,01,BRONX,Water System,384
2012,02,BRONX,Street Light Condition,1862
2012,02,BRONX,Water System,262
2012,02,MANHATTAN,Street Light Condition,1150
2012,02,QUEENS,General Construction/Plumbing,640
2012,02,MANHATTAN,Blocked Driveway,111
2012,02,MANHATTAN,Water System,440
2012,02,STATEN ISLAND,Blocked Driveway,109
2012,02,QUEENS,Blocked Driveway,1498
2012,02,QUEENS,Street Light Condition,2137
2012,02,BROOKLYN,Street Condition,1171
2012,02,BROOKLYN,Noise - Residential,2685
2012,02,BROOKLYN,General Construction/Plumbing,952
2012,02,BROOKLYN,Water System,694
2012,02,BRONX,General Construction/Plumbing,279
2012,02,BRONX,Blocked Driveway,519
2012,02,MANHATTAN,Noise - Residential,2217
2012,02,BRONX,Street Condition,1087
2012,02,STATEN ISLAND,Street Light Condition,385
2012,02,STATEN ISLAND,General Construction/Plumbing,153
2012,02,BROOKLYN,Street Light Condition,2009
2012,02,BROOKLYN,Traffic Signal Condition,920
2012,02,Unspecified,Water System,13
2012,02,QUEENS,Water System,1139
2012,02,BRONX,Traffic Signal Condition,370
2012,02,QUEENS,Street Condition,1219
2012,02,STATEN ISLAND,Street Condition,754
2012,02,MANHATTAN,Street Condition,1104
2012,02,STATEN ISLAND,Noise - Residential,188
2012,02,MANHATTAN,Traffic Signal Condition,729
2012,02,BRONX,Noise - Residential,2556
2012,02,MANHATTAN,General Construction/Plumbing,406
2012,02,STATEN ISLAND,Traffic Signal Condition,104
2012,02,QUEENS,Noise - Residential,1443
2012,02,QUEENS,Traffic Signal Condition,849
2012,02,Unspecified,Street Light Condition,103
2012,02,BROOKLYN,Blocked Driveway,1397
2012,02,STATEN ISLAND,Water System,374
2012,02,Unspecified,Traffic Signal Condition,31
2012,03,QUEENS,Water System,1091
2012,03,BROOKLYN,Blocked Driveway,1638
2012,03,BRONX,Noise - Residential,2839
2012,03,QUEENS,General Construction/Plumbing,776
2012,03,STATEN ISLAND,Blocked Driveway,157
2012,03,STATEN ISLAND,Water System,459
2012,03,MANHATTAN,General Construction/Plumbing,606
2012,03,BRONX,Street Light Condition,1801
2012,03,STATEN ISLAND,Noise - Residential,239
2012,03,BRONX,General Construction/Plumbing,389
2012,03,MANHATTAN,Noise - Residential,2519
2012,03,Unspecified,Traffic Signal Condition,26
2012,03,BROOKLYN,Street Light Condition,2281
2012,03,BRONX,Blocked Driveway,640
2012,03,STATEN ISLAND,Street Condition,861
2012,03,QUEENS,Street Condition,1879
2012,03,QUEENS,Noise - Residential,1565
2012,03,STATEN ISLAND,Traffic Signal Condition,126
2012,03,Unspecified,Street Light Condition,150
2012,03,Unspecified,Water System,15
2012,03,MANHATTAN,Street Light Condition,1344
2012,03,MANHATTAN,Water System,529
2012,03,QUEENS,Traffic Signal Condition,992
2012,03,MANHATTAN,Blocked Driveway,141
2012,03,MANHATTAN,Traffic Signal Condition,829
2012,03,STATEN ISLAND,General Construction/Plumbing,175
2012,03,BRONX,Street Condition,889
2012,03,BROOKLYN,Noise - Residential,2981
2012,03,BROOKLYN,Water System,890
2012,03,STATEN ISLAND,Street Light Condition,465
2012,03,BRONX,Traffic Signal Condition,433
2012,03,QUEENS,Blocked Driveway,1669
2012,03,BROOKLYN,General Construction/Plumbing,1326
2012,03,BROOKLYN,Street Condition,1699
2012,03,BRONX,Water System,286
2012,03,QUEENS,Street Light Condition,2394
2012,03,BROOKLYN,Traffic Signal Condition,911
2012,03,MANHATTAN,Street Condition,1299
2012,04,STATEN ISLAND,Street Condition,544
2012,04,BRONX,Noise - Residential,2673
2012,04,BRONX,Blocked Driveway,611
2012,04,Unspecified,Street Light Condition,101
2012,04,STATEN ISLAND,Traffic Signal Condition,110
2012,04,MANHATTAN,Traffic Signal Condition,774
2012,04,BROOKLYN,Street Light Condition,2151
2012,04,QUEENS,Street Condition,1515
2012,04,BROOKLYN,Noise - Residential,3045
2012,04,MANHATTAN,Noise - Residential,2257
2012,04,BROOKLYN,Water System,732
2012,04,MANHATTAN,General Construction/Plumbing,504
2012,04,MANHATTAN,Water System,499
2012,04,STATEN ISLAND,Water System,442
2012,04,MANHATTAN,Blocked Driveway,116
2012,04,STATEN ISLAND,Blocked Driveway,116
2012,04,Unspecified,Water System,14
2012,04,MANHATTAN,Street Condition,1130
2012,04,STATEN ISLAND,Street Light Condition,357
2012,04,BROOKLYN,Street Condition,1322
2012,04,MANHATTAN,Street Light Condition,1026
2012,04,QUEENS,General Construction/Plumbing,713
2012,04,Unspecified,Traffic Signal Condition,23
2012,04,STATEN ISLAND,Noise - Residential,315
2012,04,QUEENS,Street Light Condition,2298
2012,04,BRONX,Street Condition,768
2012,04,BRONX,Traffic Signal Condition,446
2012,04,BROOKLYN,General Construction/Plumbing,1215
2012,04,BRONX,General Construction/Plumbing,369
2012,04,QUEENS,Noise - Residential,1946
2012,04,BROOKLYN,Blocked Driveway,1576
2012,04,BROOKLYN,Traffic Signal Condition,879
2012,04,BRONX,Street Light Condition,1561
2012,04,QUEENS,Blocked Driveway,1560
2012,04,STATEN ISLAND,General Construction/Plumbing,186
