Month,Day,requests,USAF,WBAN,StationName,State,Latitude,Longitude,MeanTemp,MinTemp,MaxTemp,DewPoint,Percipitation,WindSpeed,MaxSustainedWind,Gust,Rain,SnowDepth,SnowIce,BRONX,BROOKLYN,MANHATTAN,QUEENS,STATEN ISLAND
8,9,196,997272,99999,BERGEN POINT,NY,40.639,-74.146,74.1,69.4,82.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
6,9,1500,725053,94728,CENTRAL PARK,NY,40.779,-73.969,61.7,52.0,71.1,38.9,0.45,8.0,14.0,26.0,0,0.0,0,0,0,1,0,0
5,9,1485,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,60.8,53.1,72.0,56.8,0.0,6.5,9.9,0.0,1,0.0,0,0,1,0,0,0
10,9,1185,725053,94728,CENTRAL PARK,NY,40.779,-73.969,53.5,50.0,57.0,47.6,0.02,5.1,8.9,14.0,1,0.0,0,0,0,1,0,0
1,9,2241,997280,99999,KINGS POINT,NY,40.8,-73.77,19.9,16.3,23.4,0.0,0.0,10.3,18.1,0.0,0,0.0,0,1,0,0,0,0
6,9,497,997280,99999,KINGS POINT,NY,40.8,-73.77,61.9,56.5,68.2,0.0,0.0,3.8,12.0,0.0,0,0.0,0,1,0,0,0,0
1,9,280,997280,99999,KINGS POINT,NY,40.8,-73.77,25.1,21.2,30.7,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,0,0
12,9,1674,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,34.5,30.0,39.9,22.3,0.0,7.7,13.0,20.0,0,3.1,1,0,1,0,0,0
2,9,207,997272,99999,BERGEN POINT,NY,40.639,-74.146,33.2,25.9,42.1,0.0,0.0,6.0,15.0,0.0,0,0.0,0,0,0,0,0,1
2,9,936,997280,99999,KINGS POINT,NY,40.8,-73.77,29.1,25.3,32.9,0.0,0.0,16.6,19.0,0.0,0,0.0,0,1,0,0,0,0
8,9,217,997272,99999,BERGEN POINT,NY,40.639,-74.146,78.7,74.3,86.0,0.0,0.0,4.8,8.0,0.0,0,0.0,0,0,0,0,0,1
12,9,1237,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,42.3,36.0,51.1,29.4,0.16,4.7,8.9,15.0,0,0.0,0,0,0,1,0,0
3,9,991,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,49.2,41.0,66.0,31.2,0.02,7.7,22.9,26.0,1,0.0,0,0,0,1,0,0
11,9,330,997272,99999,BERGEN POINT,NY,40.639,-74.146,49.1,39.4,59.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
12,9,367,997272,99999,BERGEN POINT,NY,40.639,-74.146,35.5,31.6,39.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
11,9,218,997272,99999,BERGEN POINT,NY,40.639,-74.146,47.0,43.5,54.9,0.0,0.0,14.7,20.0,0.0,0,0.0,0,0,0,0,0,1
7,9,1357,997280,99999,KINGS POINT,NY,40.8,-73.77,78.5,74.3,83.8,0.0,0.0,4.4,12.0,0.0,0,0.0,0,1,0,0,0,0
1,9,224,997272,99999,BERGEN POINT,NY,40.639,-74.146,41.1,35.2,49.8,0.0,0.0,2.7,6.0,0.0,0,0.0,0,0,0,0,0,1
8,10,267,997272,99999,BERGEN POINT,NY,40.639,-74.146,77.7,72.0,81.0,0.0,0.0,3.8,8.9,0.0,0,0.0,0,0,0,0,0,1
7,10,1752,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,77.6,72.0,87.1,70.8,0.02,8.0,14.0,0.0,1,0.0,0,0,1,0,0,0
4,10,1430,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,39.6,30.9,48.9,19.8,0.09,13.2,19.0,25.1,0,0.0,0,0,1,0,0,0
9,10,303,997272,99999,BERGEN POINT,NY,40.639,-74.146,67.3,62.1,74.7,0.0,0.0,11.7,20.0,0.0,0,0.0,0,0,0,0,0,1
6,10,1161,997280,99999,KINGS POINT,NY,40.8,-73.77,66.7,63.7,73.8,0.0,0.0,4.4,7.0,0.0,0,0.0,0,1,0,0,0,0
1,10,1517,725053,94728,CENTRAL PARK,NY,40.779,-73.969,35.1,30.0,44.1,21.0,0.0,3.7,7.0,0.0,0,5.1,0,0,0,1,0,0
8,10,817,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,75.8,68.0,91.9,69.7,0.0,7.1,14.0,20.0,1,0.0,0,0,0,1,0,0
9,10,1263,725053,94728,CENTRAL PARK,NY,40.779,-73.969,75.2,71.1,90.0,69.8,1.13,4.7,8.9,0.0,1,0.0,0,0,0,1,0,0
7,10,698,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,77.9,68.0,91.0,57.7,0.0,7.1,12.0,15.9,0,0.0,0,0,0,0,1,0
5,10,1917,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,55.5,48.9,63.0,53.7,0.0,7.2,20.0,0.0,1,0.0,0,0,0,0,1,0
4,10,790,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,46.1,37.9,54.0,34.9,0.0,5.3,14.0,0.0,0,0.0,0,0,1,0,0,0
8,10,668,997280,99999,KINGS POINT,NY,40.8,-73.77,80.3,75.4,86.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,0,0
3,10,970,997280,99999,KINGS POINT,NY,40.8,-73.77,43.0,37.4,50.2,0.0,0.0,5.2,9.9,0.0,0,0.0,0,1,0,0,0,0
7,10,1479,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,77.3,71.6,84.9,63.5,0.32,10.5,17.1,22.9,1,0.0,0,0,0,0,1,0
11,10,937,997280,99999,KINGS POINT,NY,40.8,-73.77,56.9,54.0,64.8,0.0,0.0,2.6,8.0,0.0,0,0.0,0,1,0,0,0,0
9,10,1029,997280,99999,KINGS POINT,NY,40.8,-73.77,74.4,71.2,79.2,0.0,0.0,4.8,9.9,0.0,0,0.0,0,1,0,0,0,0
2,10,1571,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,38.3,30.0,46.9,23.9,0.0,7.5,12.0,0.0,0,0.0,0,0,1,0,0,0
8,10,201,997272,99999,BERGEN POINT,NY,40.639,-74.146,76.5,68.4,85.8,0.0,0.0,3.4,8.9,0.0,0,0.0,0,0,0,0,0,1
3,10,1924,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,42.3,32.0,54.0,32.1,0.01,3.4,8.9,0.0,1,1.2,0,0,0,0,1,0
5,10,1630,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,54.3,46.9,63.0,43.5,0.0,5.3,9.9,0.0,0,0.0,0,0,0,0,1,0
11,10,816,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,50.7,46.0,55.9,37.0,0.0,6.4,27.0,0.0,1,0.0,0,0,0,1,0,0
10,10,1042,997280,99999,KINGS POINT,NY,40.8,-73.77,59.3,55.4,66.4,0.0,0.0,5.4,14.0,0.0,0,0.0,0,1,0,0,0,0
3,10,371,997272,99999,BERGEN POINT,NY,40.639,-74.146,69.3,59.7,79.7,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
11,10,2021,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,47.1,39.0,52.0,37.4,0.87,14.5,24.1,32.1,1,0.0,0,0,1,0,0,0
10,10,1089,725053,94728,CENTRAL PARK,NY,40.779,-73.969,57.8,53.1,64.9,52.8,0.24,4.8,8.9,18.1,1,0.0,0,0,0,1,0,0
7,10,1436,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,76.1,70.0,84.0,60.5,0.0,8.0,13.0,0.0,0,0.0,0,0,0,0,1,0
12,10,230,997272,99999,BERGEN POINT,NY,40.639,-74.146,32.0,26.8,35.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
2,10,681,997280,99999,KINGS POINT,NY,40.8,-73.77,26.9,23.2,29.8,0.0,0.0,10.7,18.1,0.0,0,0.0,0,1,0,0,0,0
2,10,2520,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,24.3,19.0,44.1,8.9,0.27,16.4,25.1,35.9,0,7.9,0,0,1,0,0,0
5,10,1053,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,61.1,55.9,66.9,48.4,1.33,11.5,22.9,34.0,1,0.0,0,0,0,0,1,0
5,10,1208,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,64.2,57.2,73.4,59.2,0.02,6.0,17.1,22.9,0,0.0,0,0,0,0,1,0
6,10,1034,725053,94728,CENTRAL PARK,NY,40.779,-73.969,67.7,63.0,80.1,62.1,0.0,4.2,9.9,22.0,1,0.0,0,0,0,1,0,0
5,10,1394,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,63.1,54.0,75.9,54.5,0.75,7.2,17.1,0.0,0,0.0,0,0,1,0,0,0
10,10,1543,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,59.7,52.0,69.1,38.1,0.0,7.0,15.0,0.0,0,0.0,0,0,1,0,0,0
3,10,574,997280,99999,KINGS POINT,NY,40.8,-73.77,44.0,37.2,52.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,0,0
8,10,1017,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,77.9,66.0,87.1,58.4,0.0,5.9,11.1,0.0,0,0.0,0,0,0,0,1,0
12,10,1661,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,33.4,30.0,37.9,26.4,0.33,12.0,19.0,24.1,0,2.0,1,0,1,0,0,0
2,10,843,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,26.3,23.0,28.0,4.5,0.0,6.5,9.9,20.0,0,9.8,0,0,0,1,0,0
8,10,2263,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,74.2,64.9,82.9,65.6,0.0,6.3,12.0,0.0,0,0.0,0,0,1,0,0,0
2,10,413,725033,94728,NYC CENTRAL PARK,NY,40.779,-73.969,32.7,30.0,39.9,29.0,0.18,9.3,17.1,28.0,0,0.0,1,0,0,1,0,0
3,10,1304,997280,99999,KINGS POINT,NY,40.8,-73.77,38.5,30.9,50.9,0.0,0.0,10.4,21.0,0.0,0,0.0,0,1,0,0,0,0
8,10,1243,725053,94728,CENTRAL PARK,NY,40.779,-73.969,75.3,64.0,84.9,60.2,0.0,2.1,6.0,0.0,0,0.0,0,0,0,1,0,0
1,10,900,997280,99999,KINGS POINT,NY,40.8,-73.77,49.6,45.0,56.8,0.0,0.0,11.1,22.9,0.0,0,0.0,0,1,0,0,0,0
11,10,1430,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,50.2,41.0,60.1,34.2,0.01,11.8,22.0,28.9,0,0.0,0,0,0,0,1,0
11,10,1718,997280,99999,KINGS POINT,NY,40.8,-73.77,43.6,32.2,54.7,0.0,0.0,17.4,28.9,0.0,0,0.0,0,1,0,0,0,0
3,10,968,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,43.1,37.0,48.9,38.3,0.0,9.6,12.0,22.0,1,0.0,0,0,0,1,0,0
6,10,1171,725053,94728,CENTRAL PARK,NY,40.779,-73.969,69.5,63.0,77.0,64.5,0.96,3.4,7.0,0.0,0,0.0,0,0,0,1,0,0
10,10,212,997272,99999,BERGEN POINT,NY,40.639,-74.146,59.0,54.9,64.9,0.0,0.0,7.7,11.1,0.0,0,0.0,0,0,0,0,0,1
11,10,1280,997280,99999,KINGS POINT,NY,40.8,-73.77,50.6,43.7,59.0,0.0,0.0,2.9,8.9,0.0,0,0.0,0,1,0,0,0,0
7,10,594,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,77.5,68.0,86.0,58.4,0.0,2.3,6.0,0.0,0,0.0,0,0,0,1,0,0
12,10,140,997272,99999,BERGEN POINT,NY,40.639,-74.146,43.8,38.5,50.5,0.0,0.0,7.9,15.9,0.0,0,0.0,0,0,0,0,0,1
6,10,269,997272,99999,BERGEN POINT,NY,40.639,-74.146,64.1,58.3,76.1,0.0,0.0,3.9,7.0,0.0,0,0.0,0,0,0,0,0,1
5,10,1022,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,63.1,53.6,75.9,57.9,0.04,7.3,20.0,34.0,1,0.0,0,0,0,0,1,0
11,10,1186,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,56.6,39.0,59.0,49.0,0.0,8.1,15.9,22.0,1,0.0,0,0,0,0,1,0
8,10,512,997280,99999,KINGS POINT,NY,40.8,-73.77,76.6,71.8,80.6,0.0,0.0,7.2,12.0,0.0,0,0.0,0,1,0,0,0,0
11,10,1408,725053,94728,CENTRAL PARK,NY,40.779,-73.969,45.9,37.9,52.0,34.7,0.8,0.0,0.0,0.0,1,0.0,0,0,0,1,0,0
12,10,1041,725053,94728,CENTRAL PARK,NY,40.779,-73.969,33.0,28.9,39.0,24.5,0.46,5.0,9.9,19.0,0,0.0,1,0,0,1,0,0
2,10,306,997272,99999,BERGEN POINT,NY,40.639,-74.146,29.1,25.3,37.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
10,10,1164,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,55.4,46.9,66.0,33.3,0.45,15.2,22.0,34.0,0,0.0,0,0,0,0,1,0
7,10,838,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,77.9,68.0,91.0,57.7,0.0,7.1,12.0,15.9,0,0.0,0,0,1,0,0,0
1,10,2755,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,27.0,12.9,37.0,14.8,0.0,7.3,17.1,0.0,0,5.1,0,0,1,0,0,0
3,10,2423,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,42.3,32.0,54.0,32.1,0.01,3.4,8.9,0.0,1,1.2,0,0,1,0,0,0
5,10,1238,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,50.9,42.1,62.1,23.1,0.0,16.4,22.9,32.1,0,0.0,0,0,1,0,0,0
6,10,2239,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,70.3,63.0,78.1,65.3,0.65,4.2,9.9,0.0,0,0.0,0,0,1,0,0,0
8,10,1243,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,80.9,72.0,89.1,66.3,0.0,7.9,16.9,21.0,0,0.0,0,0,0,0,1,0
4,10,942,997280,99999,KINGS POINT,NY,40.8,-73.77,57.4,48.2,74.3,0.0,0.0,4.7,14.0,0.0,0,0.0,0,1,0,0,0,0
1,10,1249,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,39.4,29.1,48.0,25.1,0.0,10.3,17.1,22.0,0,0.0,0,0,0,0,1,0
2,10,1461,725053,94728,CENTRAL PARK,NY,40.779,-73.969,24.2,19.0,44.1,6.2,0.82,8.2,15.0,27.0,0,2.0,0,0,0,1,0,0
8,10,1115,997280,99999,KINGS POINT,NY,40.8,-73.77,78.2,74.7,82.6,0.0,0.0,10.0,15.0,0.0,0,0.0,0,1,0,0,0,0
11,10,2655,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,43.6,28.9,55.0,28.5,0.0,16.5,25.1,35.0,1,0.0,0,0,1,0,0,0
9,10,170,997272,99999,BERGEN POINT,NY,40.639,-74.146,75.0,71.8,79.9,0.0,0.0,4.4,9.9,0.0,0,0.0,0,0,0,0,0,1
3,10,913,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,37.2,28.9,53.1,9.9,0.0,14.1,20.0,28.9,0,0.0,0,0,1,0,0,0
8,10,1391,725053,94728,CENTRAL PARK,NY,40.779,-73.969,79.3,72.0,86.0,62.6,0.0,1.6,4.1,0.0,0,0.0,0,0,0,1,0,0
1,10,1715,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,45.2,39.0,50.0,26.3,0.0,12.6,19.0,25.1,0,0.0,0,0,1,0,0,0
8,10,1635,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,74.7,66.0,87.1,61.9,0.0,7.3,15.0,18.1,0,0.0,0,0,0,0,1,0
11,10,1223,997280,99999,KINGS POINT,NY,40.8,-73.77,48.2,42.3,55.8,0.0,0.0,8.0,17.1,0.0,0,0.0,0,1,0,0,0,0
6,10,374,997272,99999,BERGEN POINT,NY,40.639,-74.146,74.4,64.6,83.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
5,10,681,997280,99999,KINGS POINT,NY,40.8,-73.77,62.0,54.1,75.2,0.0,0.0,5.1,12.0,0.0,0,0.0,0,1,0,0,0,0
12,10,1378,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,39.7,33.8,43.0,34.3,2.37,15.0,21.0,28.9,1,0.0,1,0,0,0,1,0
3,10,1803,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,41.5,32.0,64.0,23.3,0.0,13.1,26.0,31.1,0,2.0,1,0,1,0,0,0
10,10,998,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,60.6,52.0,73.9,44.1,0.28,9.9,18.1,24.1,1,0.0,0,0,0,0,1,0
2,10,436,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,32.1,28.2,39.9,29.0,0.22,13.1,27.0,35.9,1,7.9,1,0,0,0,1,0
8,10,1245,997280,99999,KINGS POINT,NY,40.8,-73.77,72.2,67.8,76.1,0.0,0.0,6.4,14.0,0.0,0,0.0,0,1,0,0,0,0
3,10,604,997280,99999,KINGS POINT,NY,40.8,-73.77,39.3,33.4,47.8,0.0,0.0,3.9,9.9,0.0,0,0.0,0,1,0,0,0,0
10,10,1261,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,59.7,52.0,69.1,38.1,0.0,7.0,15.0,0.0,0,0.0,0,0,0,0,1,0
4,10,177,997272,99999,BERGEN POINT,NY,40.639,-74.146,39.4,32.7,48.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
3,10,1174,725053,94728,CENTRAL PARK,NY,40.779,-73.969,35.7,30.0,42.1,19.9,0.0,7.7,12.0,22.0,0,2.0,0,0,0,1,0,0
4,10,662,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,50.1,42.1,62.1,24.4,0.01,16.3,22.9,32.1,1,0.0,0,0,1,0,0,0
11,10,97,997272,99999,BERGEN POINT,NY,40.639,-74.146,48.1,41.0,58.3,0.0,0.0,7.3,15.9,0.0,0,0.0,0,0,0,0,0,1
5,10,957,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,59.1,53.6,64.9,49.1,0.33,5.0,22.0,24.1,1,0.0,0,0,0,1,0,0
8,10,1277,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,77.9,66.0,87.1,58.4,0.0,5.9,11.1,0.0,0,0.0,0,0,1,0,0,0
2,10,910,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,38.3,30.0,46.9,23.9,0.0,7.5,12.0,0.0,0,0.0,0,0,0,0,1,0
2,10,335,997272,99999,BERGEN POINT,NY,40.639,-74.146,26.7,23.2,28.2,0.0,0.0,8.6,18.1,0.0,0,0.0,0,0,0,0,0,1
9,10,717,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,74.1,71.1,78.1,64.6,0.0,2.9,8.0,0.0,0,0.0,0,0,0,1,0,0
9,10,1724,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,59.6,55.9,63.0,59.1,0.81,13.2,20.0,27.0,1,0.0,0,0,0,0,1,0
9,10,779,997280,99999,KINGS POINT,NY,40.8,-73.77,67.8,62.2,74.7,0.0,0.0,4.5,8.9,0.0,0,0.0,0,1,0,0,0,0
9,10,1147,725053,94728,CENTRAL PARK,NY,40.779,-73.969,69.4,63.0,78.1,56.7,0.0,5.6,9.9,18.1,0,0.0,0,0,0,1,0,0
2,10,370,997272,99999,BERGEN POINT,NY,40.639,-74.146,24.8,19.2,31.3,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
11,10,659,997280,99999,KINGS POINT,NY,40.8,-73.77,50.2,46.2,58.1,0.0,0.0,11.8,22.9,0.0,0,0.0,0,1,0,0,0,0
3,10,964,997280,99999,KINGS POINT,NY,40.8,-73.77,36.0,32.7,39.0,0.0,0.0,14.7,20.0,0.0,0,0.0,0,1,0,0,0,0
3,10,1513,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,41.7,35.1,51.1,21.4,0.0,9.5,19.0,22.0,1,0.0,1,0,0,0,1,0
8,10,244,997272,99999,BERGEN POINT,NY,40.639,-74.146,82.5,77.2,87.8,0.0,0.0,4.2,8.0,0.0,0,0.0,0,0,0,0,0,1
8,10,1730,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,78.4,71.1,88.0,65.0,0.44,9.9,15.9,21.0,0,0.0,0,0,1,0,0,0
7,10,372,997272,99999,BERGEN POINT,NY,40.639,-74.146,77.2,71.8,83.5,0.0,0.0,5.3,9.9,0.0,0,0.0,0,0,0,0,0,1
2,10,1122,997280,99999,KINGS POINT,NY,40.8,-73.77,37.8,35.1,44.4,0.0,0.0,4.6,15.9,0.0,0,0.0,0,1,0,0,0,0
1,10,974,997280,99999,KINGS POINT,NY,40.8,-73.77,45.1,41.9,50.0,0.0,0.0,10.4,15.9,0.0,0,0.0,0,1,0,0,0,0
8,10,319,997272,99999,BERGEN POINT,NY,40.639,-74.146,72.9,68.2,77.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
6,10,2053,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,68.0,62.1,79.0,53.9,0.0,4.7,9.9,0.0,1,0.0,0,0,1,0,0,0
11,10,200,997272,99999,BERGEN POINT,NY,40.639,-74.146,47.3,39.6,54.3,0.0,0.0,3.4,15.0,0.0,0,0.0,0,0,0,0,0,1
12,10,1207,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,33.2,30.0,43.0,14.3,0.0,12.6,19.0,25.1,0,0.0,0,0,0,0,1,0
5,10,1574,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,57.4,46.9,73.0,31.3,0.0,9.2,15.9,0.0,1,0.0,0,0,0,0,1,0
7,10,302,997272,99999,BERGEN POINT,NY,40.639,-74.146,75.0,70.7,84.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
1,10,1669,725053,94728,CENTRAL PARK,NY,40.779,-73.969,27.7,14.0,37.9,15.3,0.0,4.0,8.0,14.0,0,3.1,0,0,0,1,0,0
4,10,1597,725053,94728,CENTRAL PARK,NY,40.779,-73.969,62.5,45.0,73.9,36.3,0.0,4.9,11.1,20.0,0,0.0,0,0,0,1,0,0
2,10,1744,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,24.3,19.0,44.1,8.9,0.27,16.4,25.1,35.9,0,7.9,0,0,0,0,1,0
3,10,1277,997280,99999,KINGS POINT,NY,40.8,-73.77,40.3,36.3,48.0,0.0,0.0,5.6,14.0,0.0,0,0.0,0,1,0,0,0,0
11,10,2050,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,49.3,37.9,59.0,35.5,0.0,4.0,8.9,0.0,0,0.0,0,0,1,0,0,0
12,10,270,997272,99999,BERGEN POINT,NY,40.639,-74.146,53.6,49.3,61.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
10,10,732,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,71.2,57.0,87.1,53.2,0.0,4.5,8.9,0.0,0,0.0,0,0,0,0,1,0
11,10,1169,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,47.3,35.1,54.0,35.6,0.0,6.6,14.0,0.0,0,2.0,0,0,1,0,0,0
9,10,2131,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,59.6,55.9,63.0,59.1,0.81,13.2,20.0,27.0,1,0.0,0,0,1,0,0,0
5,10,273,997272,99999,BERGEN POINT,NY,40.639,-74.146,60.9,55.8,68.2,0.0,0.0,9.4,21.0,0.0,0,0.0,0,0,0,0,0,1
6,10,918,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,76.0,70.0,87.1,66.5,0.07,3.5,7.0,0.0,1,0.0,0,0,0,1,0,0
6,10,482,725060,94728,NEW YORK CENTRAL PARK,NY,40.779,-73.969,73.4,55.9,82.0,61.8,0.0,1.6,13.0,0.0,0,0.0,0,0,0,1,0,0
3,10,766,725033,94728,NYC CENTRAL PARK,NY,40.779,-73.969,50.9,44.1,57.0,26.7,0.0,3.6,7.0,0.0,0,0.0,0,0,0,1,0,0
4,10,1189,725053,94728,CENTRAL PARK,NY,40.779,-73.969,65.1,55.0,75.9,45.9,0.0,4.0,9.9,14.0,1,0.0,0,0,0,1,0,0
8,10,1340,725053,94728,CENTRAL PARK,NY,40.779,-73.969,79.7,71.1,87.1,72.0,0.01,3.4,5.1,17.1,1,0.0,0,0,0,1,0,0
1,10,1016,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,29.3,25.0,36.0,12.0,0.0,16.1,22.0,35.0,0,0.0,0,0,0,0,1,0
7,10,2417,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,74.7,66.0,82.9,64.6,0.0,9.5,21.0,27.0,0,0.0,0,0,1,0,0,0
2,10,1272,725053,94728,CENTRAL PARK,NY,40.779,-73.969,34.8,27.0,39.0,24.2,0.01,3.8,8.9,20.0,0,0.0,1,0,0,1,0,0
9,10,1312,725053,94728,CENTRAL PARK,NY,40.779,-73.969,81.1,73.9,91.0,72.9,0.22,3.4,7.0,0.0,1,0.0,0,0,0,1,0,0
3,10,587,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,37.2,28.9,53.1,9.9,0.0,14.1,20.0,28.9,0,0.0,0,0,0,0,1,0
9,10,368,997272,99999,BERGEN POINT,NY,40.639,-74.146,75.0,72.0,79.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1
11,10,981,744860,94789,JOHN F KENNEDY INTERNATIONAL AIRPORT,NY,40.639,-73.762,51.2,41.0,57.9,37.6,0.0,13.5,18.1,22.0,0,0.0,0,0,1,0,0,0
